task_id;property_id;booking_id;category;title;task_date;task_status;assigned_by;assigned_to;parent_task_id
tsk_01123;prop_15;book_0484;Cleaning;Check-out Cleaning;2026-02-05;Backlog;GRO_390;HKP_339;
tsk_01124;prop_15;book_0484;Laundry;Linen Management;2026-02-05;Backlog;GRO_390;MNT_421;tsk_01123
tsk_01125;prop_35;book_0492;Cleaning;Check-out Cleaning;2026-02-05;Backlog;GRO_612;HKP_188;
tsk_01126;prop_35;book_0492;Laundry;Linen Management;2026-02-05;Scheduled;GRO_612;HKP_219;tsk_01125
tsk_01131;prop_1;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-02-05;Verified;MNG_482;MNT_683;null
tsk_01139;prop_69;book_0447;Cleaning;Check-out Cleaning;2026-02-06;Scheduled;GRO_831;HKP_243;
tsk_01140;prop_69;book_0447;Laundry;Linen Management;2026-02-06;Backlog;GRO_831;HKP_810;tsk_01139
tsk_01141;prop_66;book_0454;Cleaning;Check-out Cleaning;2026-02-06;Approved;GRO_831;MNT_157;
tsk_01142;prop_66;book_0454;Laundry;Linen Management;2026-02-06;Invoiced;GRO_831;HKP_134;tsk_01141
tsk_01160;prop_67;book_0505;Cleaning;Check-out Cleaning;2026-02-06;Verified;GRO_254;HKP_243;
tsk_01161;prop_67;book_0505;Laundry;Linen Management;2026-02-06;Canceled;GRO_254;HKP_599;tsk_01160
tsk_01162;prop_31;book_0509;Reactive Maintenance;Bulb & Fuse Replacement;2026-02-06;Scheduled;GRO_390;HKP_188;null
tsk_01168;prop_31;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-02-06;Approved;MNG_482;HKP_188;null
tsk_01180;prop_1;book_0472;Cleaning;Check-out Cleaning;2026-02-07;In Progress;GRO_831;HKP_518;
tsk_01181;prop_1;book_0472;Laundry;Linen Management;2026-02-07;Backlog;GRO_831;HKP_744;tsk_01180
tsk_01194;prop_65;book_0499;Reactive Maintenance;Pest Control First Response;2026-02-07;Invoiced;GRO_831;HKP_810;null
tsk_01200;prop_40;book_0538;Cleaning;Check-out Cleaning;2026-02-07;Completed;GRO_612;HKP_219;
tsk_01201;prop_40;book_0538;Laundry;Linen Management;2026-02-07;Approved;GRO_612;HKP_219;tsk_01200
tsk_01219;prop_65;book_0499;Cleaning;Check-out Cleaning;2026-02-08;Completed;GRO_831;HKP_781;
tsk_01220;prop_65;book_0499;Laundry;Linen Management;2026-02-08;Scheduled;GRO_831;HKP_134;tsk_01219
tsk_01221;prop_20;book_0500;Cleaning;Check-out Cleaning;2026-02-08;In Progress;GRO_831;MNT_683;
tsk_01222;prop_20;book_0500;Laundry;Linen Management;2026-02-08;Canceled;GRO_831;HKP_744;tsk_01221
tsk_01225;prop_31;book_0509;Cleaning;Check-out Cleaning;2026-02-08;In Progress;GRO_390;HKP_877;
tsk_01226;prop_31;book_0509;Laundry;Linen Management;2026-02-08;Canceled;GRO_390;HKP_219;tsk_01225
tsk_01236;prop_1;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-02-08;Canceled;MNG_482;HKP_627;null
tsk_01237;prop_20;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-02-08;Approved;MNG_482;HKP_951;null
tsk_01239;prop_35;null;Preventive Maintenance;Battery Replacement Cycle;2026-02-08;Completed;MNG_482;HKP_219;null
tsk_01244;prop_42;book_0491;Reactive Maintenance;Pest Control First Response;2026-02-09;Completed;GRO_390;HKP_305;null
tsk_01259;prop_2;book_0535;Reactive Maintenance;Blinds & Curtains Urgent Repair;2026-02-09;Scheduled;GRO_612;HKP_744;null
tsk_01273;prop_42;book_0491;Cleaning;Check-out Cleaning;2026-02-10;Scheduled;GRO_390;HKP_188;
tsk_01274;prop_42;book_0491;Laundry;Linen Management;2026-02-10;Approved;GRO_390;HKP_552;tsk_01273
tsk_01275;prop_61;book_0506;Cleaning;Check-out Cleaning;2026-02-10;In Progress;GRO_612;HKP_243;
tsk_01276;prop_61;book_0506;Laundry;Linen Management;2026-02-10;Reported;GRO_612;HKP_810;tsk_01275
tsk_01285;prop_2;book_0535;Cleaning;Check-out Cleaning;2026-02-10;Canceled;GRO_612;HKP_865;
tsk_01286;prop_2;book_0535;Laundry;Linen Management;2026-02-10;On Hold;GRO_612;HKP_416;tsk_01285
tsk_01291;prop_67;book_0548;Cleaning;Check-out Cleaning;2026-02-10;On Hold;GRO_831;HKP_599;
tsk_01292;prop_67;book_0548;Laundry;Linen Management;2026-02-10;Scheduled;GRO_831;HKP_922;tsk_01291
tsk_01294;prop_69;book_0552;Reactive Maintenance;Blinds & Curtains Urgent Repair;2026-02-10;Canceled;GRO_831;HKP_134;null
tsk_01297;prop_1;book_0562;Cleaning;Check-out Cleaning;2026-02-10;In Progress;GRO_831;HKP_865;
tsk_01298;prop_1;book_0562;Laundry;Linen Management;2026-02-10;Completed;GRO_831;HKP_518;tsk_01297
tsk_01306;prop_3;book_0527;Cleaning;Check-out Cleaning;2026-02-11;Approved;GRO_254;HKP_518;
tsk_01307;prop_3;book_0527;Laundry;Linen Management;2026-02-11;Backlog;GRO_254;HKP_102;tsk_01306
tsk_01308;prop_35;book_0530;Cleaning;Check-out Cleaning;2026-02-11;Backlog;GRO_831;HKP_877;
tsk_01309;prop_35;book_0530;Laundry;Linen Management;2026-02-11;On Hold;GRO_831;HKP_703;tsk_01308
tsk_01325;prop_40;book_0568;Cleaning;Check-out Cleaning;2026-02-11;Completed;GRO_254;HKP_305;
tsk_01326;prop_40;book_0568;Laundry;Linen Management;2026-02-11;Verified;GRO_254;HKP_640;tsk_01325
tsk_01335;prop_43;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-02-11;Invoiced;MNG_482;HKP_703;null
tsk_01339;prop_43;book_0513;Cleaning;Check-out Cleaning;2026-02-12;Reported;GRO_254;HKP_188;
tsk_01340;prop_43;book_0513;Laundry;Linen Management;2026-02-12;Scheduled;GRO_254;HKP_305;tsk_01339
tsk_01341;prop_43;book_0513;Reactive Maintenance;Minor Plumbing Unclogging;2026-02-12;Canceled;GRO_254;HKP_552;null
tsk_01342;prop_15;book_0523;Cleaning;Check-out Cleaning;2026-02-12;Scheduled;GRO_831;HKP_865;
tsk_01343;prop_15;book_0523;Laundry;Linen Management;2026-02-12;Backlog;GRO_831;HKP_627;tsk_01342
tsk_01344;prop_15;book_0523;Reactive Maintenance;Appliance Failure Check;2026-02-12;Reported;GRO_831;HKP_518;null
tsk_01356;prop_69;book_0552;Cleaning;Check-out Cleaning;2026-02-12;Verified;GRO_831;HKP_922;
tsk_01357;prop_69;book_0552;Laundry;Linen Management;2026-02-12;Verified;GRO_831;HKP_599;tsk_01356
tsk_01366;prop_20;book_0571;Cleaning;Check-out Cleaning;2026-02-12;On Hold;GRO_831;HKP_865;
tsk_01367;prop_20;book_0571;Laundry;Linen Management;2026-02-12;In Progress;GRO_831;HKP_518;tsk_01366
tsk_01378;prop_42;book_0600;Cleaning;Check-out Cleaning;2026-02-12;Canceled;GRO_390;HKP_877;
tsk_01379;prop_42;book_0600;Laundry;Linen Management;2026-02-12;On Hold;GRO_390;HKP_877;tsk_01378
tsk_01380;prop_2;book_0604;Cleaning;Check-out Cleaning;2026-02-12;Invoiced;GRO_390;HKP_293;
tsk_01381;prop_2;book_0604;Laundry;Linen Management;2026-02-12;Verified;GRO_390;HKP_627;tsk_01380
tsk_01383;prop_67;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-02-12;Verified;MNG_482;HKP_466;null
tsk_01413;prop_61;null;Preventive Maintenance;Safety Equipment Inspection;2026-02-13;In Progress;MNG_482;HKP_134;null
tsk_01414;prop_66;book_0543;Cleaning;Check-out Cleaning;2026-02-14;Scheduled;GRO_831;HKP_810;
tsk_01415;prop_66;book_0543;Laundry;Linen Management;2026-02-14;In Progress;GRO_831;HKP_781;tsk_01414
tsk_01433;prop_69;book_0637;Cleaning;Check-out Cleaning;2026-02-14;Approved;GRO_612;HKP_922;
tsk_01434;prop_69;book_0637;Laundry;Linen Management;2026-02-14;Verified;GRO_612;HKP_810;tsk_01433
tsk_01439;prop_31;book_0577;Cleaning;Check-out Cleaning;2026-02-15;Canceled;GRO_612;HKP_640;
tsk_01440;prop_31;book_0577;Laundry;Linen Management;2026-02-15;Backlog;GRO_612;HKP_703;tsk_01439
tsk_01449;prop_61;book_0601;Cleaning;Check-out Cleaning;2026-02-15;Completed;GRO_831;HKP_243;
tsk_01450;prop_61;book_0601;Laundry;Linen Management;2026-02-15;Canceled;GRO_831;HKP_466;tsk_01449
tsk_01457;prop_3;book_0611;Cleaning;Check-out Cleaning;2026-02-15;Canceled;GRO_612;HKP_951;
tsk_01458;prop_3;book_0611;Laundry;Linen Management;2026-02-15;Invoiced;GRO_612;HKP_951;tsk_01457
tsk_01467;prop_42;book_0633;Cleaning;Check-out Cleaning;2026-02-15;Canceled;GRO_831;MNT_904;
tsk_01468;prop_42;book_0633;Laundry;Linen Management;2026-02-15;Canceled;GRO_831;HKP_703;tsk_01467
tsk_01475;prop_66;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-02-15;Reported;MNG_482;HKP_134;null
tsk_01476;prop_65;book_0570;Cleaning;Check-out Cleaning;2026-02-16;Scheduled;GRO_831;HKP_922;
tsk_01477;prop_65;book_0570;Laundry;Linen Management;2026-02-16;Completed;GRO_831;HKP_243;tsk_01476
tsk_01500;prop_66;book_0654;Reactive Maintenance;Emergency Lockout Resolution;2026-02-16;Verified;GRO_831;HKP_243;null
tsk_01506;prop_65;null;Preventive Maintenance;Seasonal HVAC Filter Cleaning;2026-02-16;Approved;MNG_482;HKP_134;null
tsk_01507;prop_1;book_0599;Cleaning;Check-out Cleaning;2026-02-17;Canceled;GRO_254;HKP_518;
tsk_01508;prop_1;book_0599;Laundry;Linen Management;2026-02-17;Invoiced;GRO_254;HKP_293;tsk_01507
tsk_01517;prop_40;book_0618;Cleaning;Check-out Cleaning;2026-02-17;Scheduled;GRO_612;HKP_188;
tsk_01518;prop_40;book_0618;Laundry;Linen Management;2026-02-17;Canceled;GRO_612;HKP_305;tsk_01517
tsk_01519;prop_15;book_0625;Cleaning;Check-out Cleaning;2026-02-17;In Progress;GRO_390;HKP_951;
tsk_01520;prop_15;book_0625;Laundry;Linen Management;2026-02-17;On Hold;GRO_390;HKP_416;tsk_01519
tsk_01539;prop_67;book_0596;Cleaning;Check-out Cleaning;2026-02-18;Reported;GRO_831;MNT_157;
tsk_01540;prop_67;book_0596;Laundry;Linen Management;2026-02-18;Canceled;GRO_831;HKP_466;tsk_01539
tsk_01547;prop_2;book_0638;Cleaning;Check-out Cleaning;2026-02-18;Scheduled;GRO_831;HKP_339;
tsk_01548;prop_2;book_0638;Laundry;Linen Management;2026-02-18;On Hold;GRO_831;HKP_951;tsk_01547
tsk_01556;prop_66;book_0654;Cleaning;Check-out Cleaning;2026-02-18;In Progress;GRO_831;HKP_922;
tsk_01557;prop_66;book_0654;Laundry;Linen Management;2026-02-18;Scheduled;GRO_831;HKP_810;tsk_01556
tsk_01562;prop_20;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-02-18;Scheduled;MNG_482;MNT_421;null
tsk_01568;prop_35;book_0614;Cleaning;Check-out Cleaning;2026-02-19;Verified;GRO_390;HKP_703;
tsk_01569;prop_35;book_0614;Laundry;Linen Management;2026-02-19;Reported;GRO_390;HKP_188;tsk_01568
tsk_01587;prop_61;book_0673;Reactive Maintenance;Appliance Failure Check;2026-02-19;Backlog;GRO_390;HKP_466;null
tsk_01588;prop_31;book_0675;Cleaning;Check-out Cleaning;2026-02-19;In Progress;GRO_390;HKP_552;
tsk_01589;prop_31;book_0675;Laundry;Linen Management;2026-02-19;Completed;GRO_390;MNT_904;tsk_01588
tsk_01591;prop_65;book_0682;Cleaning;Check-out Cleaning;2026-02-19;Verified;GRO_612;HKP_781;
tsk_01592;prop_65;book_0682;Laundry;Linen Management;2026-02-19;Reported;GRO_612;HKP_134;tsk_01591
tsk_01597;prop_1;book_0698;Cleaning;Check-out Cleaning;2026-02-19;Backlog;GRO_390;HKP_293;
tsk_01598;prop_1;book_0698;Laundry;Linen Management;2026-02-19;Completed;GRO_390;HKP_627;tsk_01597
tsk_01601;prop_43;book_0622;Cleaning;Check-out Cleaning;2026-02-20;Invoiced;GRO_831;HKP_552;
tsk_01602;prop_43;book_0622;Laundry;Linen Management;2026-02-20;Scheduled;GRO_831;HKP_877;tsk_01601
tsk_01603;prop_43;book_0622;Reactive Maintenance;Bulb & Fuse Replacement;2026-02-20;Invoiced;GRO_831;HKP_305;null
tsk_01604;prop_20;book_0624;Cleaning;Check-out Cleaning;2026-02-20;Approved;GRO_831;MNT_421;
tsk_01605;prop_20;book_0624;Laundry;Linen Management;2026-02-20;Reported;GRO_831;HKP_865;tsk_01604
tsk_01614;prop_69;book_0660;Cleaning;Check-out Cleaning;2026-02-20;Reported;GRO_390;HKP_922;
tsk_01615;prop_69;book_0660;Laundry;Linen Management;2026-02-20;Scheduled;GRO_390;HKP_922;tsk_01614
tsk_01630;prop_2;book_0715;Cleaning;Check-out Cleaning;2026-02-20;Approved;GRO_831;HKP_518;
tsk_01631;prop_2;book_0715;Laundry;Linen Management;2026-02-20;Reported;GRO_831;HKP_339;tsk_01630
tsk_01634;prop_67;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-02-20;Invoiced;MNG_482;HKP_599;null
tsk_01641;prop_61;book_0673;Cleaning;Check-out Cleaning;2026-02-21;Completed;GRO_390;HKP_810;
tsk_01642;prop_61;book_0673;Laundry;Linen Management;2026-02-21;On Hold;GRO_390;HKP_810;tsk_01641
tsk_01653;prop_15;book_0695;Cleaning;Check-out Cleaning;2026-02-21;Completed;GRO_612;HKP_416;
tsk_01654;prop_15;book_0695;Laundry;Linen Management;2026-02-21;Approved;GRO_612;HKP_416;tsk_01653
tsk_01664;prop_65;book_0719;Cleaning;Check-out Cleaning;2026-02-21;Scheduled;GRO_612;HKP_781;
tsk_01665;prop_65;book_0719;Laundry;Linen Management;2026-02-21;Canceled;GRO_612;HKP_599;tsk_01664
tsk_01666;prop_35;book_0725;Reactive Maintenance;Blinds & Curtains Urgent Repair;2026-02-21;Reported;GRO_612;HKP_703;null
tsk_01667;prop_3;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-02-21;On Hold;MNG_482;HKP_339;null
tsk_01670;prop_61;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-02-21;Invoiced;MNG_482;HKP_466;null
tsk_01675;prop_3;book_0669;Cleaning;Check-out Cleaning;2026-02-22;Completed;GRO_254;HKP_339;
tsk_01676;prop_3;book_0669;Laundry;Linen Management;2026-02-22;Verified;GRO_254;HKP_865;tsk_01675
tsk_01689;prop_40;book_0706;Cleaning;Check-out Cleaning;2026-02-22;Approved;GRO_390;HKP_877;
tsk_01690;prop_40;book_0706;Laundry;Linen Management;2026-02-22;Approved;GRO_390;HKP_188;tsk_01689
tsk_01694;prop_67;book_0712;Cleaning;Check-out Cleaning;2026-02-22;Reported;GRO_254;HKP_781;
tsk_01695;prop_67;book_0712;Laundry;Linen Management;2026-02-22;Reported;GRO_254;HKP_134;tsk_01694
tsk_01709;prop_42;book_0671;Cleaning;Check-out Cleaning;2026-02-23;Reported;GRO_831;HKP_305;
tsk_01710;prop_42;book_0671;Laundry;Linen Management;2026-02-23;Completed;GRO_831;HKP_305;tsk_01709
tsk_01723;prop_35;book_0725;Cleaning;Check-out Cleaning;2026-02-23;Invoiced;GRO_612;HKP_703;
tsk_01724;prop_35;book_0725;Laundry;Linen Management;2026-02-23;Invoiced;GRO_612;HKP_552;tsk_01723
tsk_01735;prop_15;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-02-23;Canceled;MNG_482;HKP_627;null
tsk_01759;prop_15;book_0749;Cleaning;Check-out Cleaning;2026-02-24;Invoiced;GRO_254;MNT_683;
tsk_01760;prop_15;book_0749;Laundry;Linen Management;2026-02-24;Approved;GRO_254;HKP_339;tsk_01759
tsk_01765;prop_69;null;Preventive Maintenance;Battery Replacement Cycle;2026-02-24;Approved;MNG_482;HKP_810;null
tsk_01768;prop_66;book_0708;Cleaning;Check-out Cleaning;2026-02-25;Reported;GRO_612;HKP_134;
tsk_01769;prop_66;book_0708;Laundry;Linen Management;2026-02-25;In Progress;GRO_612;HKP_466;tsk_01768
tsk_01788;prop_65;book_0748;Cleaning;Check-out Cleaning;2026-02-25;In Progress;GRO_254;HKP_810;
tsk_01789;prop_65;book_0748;Laundry;Linen Management;2026-02-25;Canceled;GRO_254;HKP_243;tsk_01788
tsk_01796;prop_67;book_0769;Cleaning;Check-out Cleaning;2026-02-25;Invoiced;GRO_831;HKP_134;
tsk_01797;prop_67;book_0769;Laundry;Linen Management;2026-02-25;On Hold;GRO_831;HKP_599;tsk_01796
tsk_01802;prop_35;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-02-25;Reported;MNG_482;HKP_219;null
tsk_01805;prop_1;book_0724;Cleaning;Check-out Cleaning;2026-02-26;Canceled;GRO_831;HKP_102;
tsk_01806;prop_1;book_0724;Laundry;Linen Management;2026-02-26;On Hold;GRO_831;HKP_293;tsk_01805
tsk_01807;prop_31;book_0729;Cleaning;Check-out Cleaning;2026-02-26;Approved;GRO_254;HKP_703;
tsk_01808;prop_31;book_0729;Laundry;Linen Management;2026-02-26;Approved;GRO_254;HKP_552;tsk_01807
tsk_01825;prop_15;book_0790;Cleaning;Check-out Cleaning;2026-02-26;On Hold;GRO_390;HKP_293;
tsk_01826;prop_15;book_0790;Laundry;Linen Management;2026-02-26;In Progress;GRO_390;HKP_744;tsk_01825
tsk_01828;prop_2;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-02-26;In Progress;MNG_482;MNT_683;null
tsk_01833;prop_43;book_0732;Cleaning;Check-out Cleaning;2026-02-27;Approved;GRO_254;MNT_904;
tsk_01834;prop_43;book_0732;Laundry;Linen Management;2026-02-27;In Progress;GRO_254;HKP_703;tsk_01833
tsk_01835;prop_20;book_0733;Cleaning;Check-out Cleaning;2026-02-27;Approved;GRO_390;HKP_865;
tsk_01836;prop_20;book_0733;Laundry;Linen Management;2026-02-27;Backlog;GRO_390;MNT_421;tsk_01835
tsk_01837;prop_69;book_0740;Cleaning;Check-out Cleaning;2026-02-27;In Progress;GRO_390;HKP_466;
tsk_01838;prop_69;book_0740;Laundry;Linen Management;2026-02-27;Scheduled;GRO_390;HKP_243;tsk_01837
tsk_01839;prop_2;book_0742;Cleaning;Check-out Cleaning;2026-02-27;Reported;GRO_390;MNT_421;
tsk_01840;prop_2;book_0742;Laundry;Linen Management;2026-02-27;Invoiced;GRO_390;MNT_683;tsk_01839
tsk_01845;prop_61;book_0753;Cleaning;Check-out Cleaning;2026-02-27;Invoiced;GRO_390;HKP_781;
tsk_01846;prop_61;book_0753;Laundry;Linen Management;2026-02-27;Backlog;GRO_390;HKP_243;tsk_01845
tsk_01861;prop_42;book_0783;Cleaning;Check-out Cleaning;2026-02-27;Canceled;GRO_254;HKP_552;
tsk_01862;prop_42;book_0783;Laundry;Linen Management;2026-02-27;In Progress;GRO_254;MNT_904;tsk_01861
tsk_01863;prop_42;book_0783;Reactive Maintenance;TV & Smart Entertainment Reset;2026-02-27;Approved;GRO_254;HKP_552;null
tsk_01864;prop_35;book_0784;Cleaning;Check-out Cleaning;2026-02-27;On Hold;GRO_831;HKP_703;
tsk_01865;prop_35;book_0784;Laundry;Linen Management;2026-02-27;Reported;GRO_831;MNT_904;tsk_01864
tsk_01879;prop_40;book_0774;Cleaning;Check-out Cleaning;2026-02-28;Verified;GRO_612;HKP_877;
tsk_01880;prop_40;book_0774;Laundry;Linen Management;2026-02-28;In Progress;GRO_612;HKP_188;tsk_01879
tsk_01895;prop_65;book_0803;Cleaning;Check-out Cleaning;2026-02-28;Approved;GRO_612;HKP_922;
tsk_01896;prop_65;book_0803;Laundry;Linen Management;2026-02-28;Canceled;GRO_612;HKP_599;tsk_01895
tsk_01897;prop_67;book_0806;Cleaning;Check-out Cleaning;2026-02-28;In Progress;GRO_831;HKP_781;
tsk_01898;prop_67;book_0806;Laundry;Linen Management;2026-02-28;On Hold;GRO_831;MNT_157;tsk_01897
tsk_01907;prop_1;book_0821;Cleaning;Check-out Cleaning;2026-02-28;Reported;GRO_390;HKP_293;
tsk_01908;prop_1;book_0821;Laundry;Linen Management;2026-02-28;Canceled;GRO_390;HKP_744;tsk_01907
tsk_01911;prop_43;book_0827;Reactive Maintenance;Bulb & Fuse Replacement;2026-02-28;Completed;GRO_254;HKP_219;null
tsk_01912;prop_3;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-02-28;Invoiced;MNG_482;HKP_627;null
tsk_01917;prop_42;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-02-28;Scheduled;MNG_482;HKP_703;null
tsk_01941;prop_15;book_0816;Cleaning;Check-out Cleaning;2026-03-01;Scheduled;GRO_390;MNT_421;
tsk_01942;prop_15;book_0816;Laundry;Linen Management;2026-03-01;In Progress;GRO_390;HKP_865;tsk_01941
tsk_01950;prop_67;book_0847;Reactive Maintenance;TV & Smart Entertainment Reset;2026-03-01;Scheduled;GRO_390;HKP_922;null
tsk_01954;prop_65;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-03-01;Approved;MNG_482;HKP_599;null
tsk_01957;prop_3;book_0770;Cleaning;Check-out Cleaning;2026-03-02;Verified;GRO_390;HKP_865;
tsk_01958;prop_3;book_0770;Laundry;Linen Management;2026-03-02;Canceled;GRO_390;HKP_627;tsk_01957
tsk_01967;prop_31;book_0824;Cleaning;Check-out Cleaning;2026-03-02;Reported;GRO_254;HKP_640;
tsk_01968;prop_31;book_0824;Laundry;Linen Management;2026-03-02;In Progress;GRO_254;HKP_552;tsk_01967
tsk_01969;prop_43;book_0827;Cleaning;Check-out Cleaning;2026-03-02;Verified;GRO_254;HKP_703;
tsk_01970;prop_43;book_0827;Laundry;Linen Management;2026-03-02;Canceled;GRO_254;HKP_552;tsk_01969
tsk_01974;prop_35;book_0836;Cleaning;Check-out Cleaning;2026-03-02;In Progress;GRO_831;HKP_188;
tsk_01975;prop_35;book_0836;Laundry;Linen Management;2026-03-02;Canceled;GRO_831;HKP_305;tsk_01974
tsk_01976;prop_69;book_0840;Cleaning;Check-out Cleaning;2026-03-02;Verified;GRO_612;HKP_781;
tsk_01977;prop_69;book_0840;Laundry;Linen Management;2026-03-02;Completed;GRO_612;MNT_157;tsk_01976
tsk_01982;prop_67;book_0847;Cleaning;Check-out Cleaning;2026-03-02;Reported;GRO_390;HKP_922;
tsk_01983;prop_67;book_0847;Laundry;Linen Management;2026-03-02;Approved;GRO_390;HKP_466;tsk_01982
tsk_01997;prop_66;book_0801;Cleaning;Check-out Cleaning;2026-03-03;Reported;GRO_254;HKP_599;
tsk_01998;prop_66;book_0801;Laundry;Linen Management;2026-03-03;Scheduled;GRO_254;HKP_922;tsk_01997
tsk_01999;prop_66;book_0801;Reactive Maintenance;Bulb & Fuse Replacement;2026-03-03;Completed;GRO_254;MNT_157;null
tsk_02009;prop_42;book_0835;Cleaning;Check-out Cleaning;2026-03-03;Completed;GRO_254;HKP_188;
tsk_02010;prop_42;book_0835;Laundry;Linen Management;2026-03-03;Backlog;GRO_254;HKP_703;tsk_02009
tsk_02018;prop_43;null;Preventive Maintenance;Battery Replacement Cycle;2026-03-03;Canceled;MNG_482;HKP_703;null
tsk_02032;prop_1;book_0850;Cleaning;Check-out Cleaning;2026-03-04;Approved;GRO_831;HKP_627;
tsk_02033;prop_1;book_0850;Laundry;Linen Management;2026-03-04;Scheduled;GRO_831;HKP_416;tsk_02032
tsk_02047;prop_3;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-03-04;Backlog;MNG_482;HKP_865;null
tsk_02061;prop_61;book_0837;Cleaning;Check-out Cleaning;2026-03-05;On Hold;GRO_612;HKP_781;
tsk_02062;prop_61;book_0837;Laundry;Linen Management;2026-03-05;On Hold;GRO_612;HKP_134;tsk_02061
tsk_02067;prop_65;book_0845;Reactive Maintenance;Water Leak Troubleshooting;2026-03-05;Scheduled;GRO_390;HKP_922;null
tsk_02072;prop_15;book_0866;Cleaning;Check-out Cleaning;2026-03-05;In Progress;GRO_390;HKP_339;
tsk_02073;prop_15;book_0866;Laundry;Linen Management;2026-03-05;Reported;GRO_390;MNT_421;tsk_02072
tsk_02078;prop_3;book_0883;Cleaning;Check-out Cleaning;2026-03-05;Completed;GRO_831;HKP_865;
tsk_02079;prop_3;book_0883;Laundry;Linen Management;2026-03-05;Approved;GRO_831;HKP_518;tsk_02078
tsk_02083;prop_66;book_0894;Cleaning;Check-out Cleaning;2026-03-05;Invoiced;GRO_831;HKP_810;
tsk_02084;prop_66;book_0894;Laundry;Linen Management;2026-03-05;Scheduled;GRO_831;HKP_810;tsk_02083
tsk_02087;prop_40;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-03-05;Approved;MNG_482;HKP_640;null
tsk_02089;prop_20;book_0829;Cleaning;Check-out Cleaning;2026-03-06;On Hold;GRO_254;HKP_951;
tsk_02090;prop_20;book_0829;Laundry;Linen Management;2026-03-06;Scheduled;GRO_254;HKP_518;tsk_02089
tsk_02093;prop_2;book_0841;Cleaning;Check-out Cleaning;2026-03-06;On Hold;GRO_831;HKP_627;
tsk_02094;prop_2;book_0841;Laundry;Linen Management;2026-03-06;Scheduled;GRO_831;HKP_416;tsk_02093
tsk_02095;prop_65;book_0845;Cleaning;Check-out Cleaning;2026-03-06;Reported;GRO_390;HKP_922;
tsk_02096;prop_65;book_0845;Laundry;Linen Management;2026-03-06;Scheduled;GRO_390;HKP_922;tsk_02095
